Movie Name,Screenshot Links,Source Link,Download Links,Ratings,Trailer Link,Categories
"
            Ooru Peru Bhairavakona (2024) WEB-DL [Hindi (ORG 2.0) & Telugu] 1080p 720p & 480p Dual Audio [x264/HEVC] | Full Movie        ","['https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-18h28m38s974.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-18h28m56s497.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-18h29m08s255.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-18h29m21s959.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-18h29m46s459.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-18h30m20s748.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-18h30m29s995.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-18h30m45s847.th.jpg']",https://hdhub4u.contact/ooru-peru-bhairavakona-2024-hindi-webrip-full-movie/,"['https://hubcdn.vip/file/sH8bPO6S93aKxte9lJLhJjW8e', 'https://hdhub4u.contact/go/?id=RzFROFl2dkR2ZG1kUnM0a1c3ZGVBOExtbVdNeG5RVjVRenl3aTgxQUdNOE5Lb2pSendDTURmc01Pc05QejgzSjc4b2pZNFpIYURrZW4vOXBaYzErTHZkMHRpUGdpTDVDS3B5SU5rV1ZEZWc9', 'https://hdhub4u.contact/go/?id=RzFROFl2dkR2ZG1kUnM0a1c3ZGVBOExtbVdNeG5RVjVRenl3aTgxQUdNOE5Lb2pSendDTURmc01Pc05QejgzSldlT0k0NzVKRFU4T0xnZHF5VGNxZGZGWThJNHN5SXgrN0JZMUlCQkxmbGc9']",5.8/10,https://www.youtube.com/embed/TYSyek6XvGY, Fantasy | Comedy | Horror 
"
            A Company Man (2012) BluRay [Hindi (ORG 5.1) & Korean] 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-17h23m13s977.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-17h23m22s990.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-17h23m36s593.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-17h23m47s485.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-17h23m55s713.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-17h24m23s902.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-17h24m31s754.th.jpg', 'https://catimages.org/images/2024/07/06/vlcsnap-2024-07-06-17h24m53s950.th.jpg']",https://hdhub4u.contact/a-company-man-2012-hindi-bluray-full-movie/,"['https://hubcdn.vip/file/bssGQZhpphZfBTalNVM8sRoqV', 'https://max.offerboom.top/?id=RkdMTlZFODkzMzBDeVZOUzRWSWQ5eHpoREt2TS9hd3AzMXNkdzVVeitYYXlPcGVLMHhrZ2FPZEhpWUFpN3kzQVdlZWl6cUliaVBHQWYxYkFvamgrUnhCRThqZU5weEViVDZKTlhhSUt4N289', 'https://hdhub4u.contact/go/?id=RkdMTlZFODkzMzBDeVZOUzRWSWQ5eHpoREt2TS9hd3AzMXNkdzVVeitYYXlPcGVLMHhrZ2FPZEhpWUFpN3kzQVEwSlRuN2oyOHhPS0RRTldJT1JZU2dCdWN4QzMvVm1CL0VnQUhrVXluMGc9']",6.6/10,https://www.youtube.com/embed/DMAZYdtiorM, Drama | Action | Crime 
"
            Gangs of Godavari (2024) UNCUT WEB-DL [Hindi (ORG 5.1) & Telugu] 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-02h35m35s957.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-02h35m46s627.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-02h36m24s259.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-02h37m13s661.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-02h37m38s321.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-02h38m02s991.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-02h38m48s270.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-02h39m09s880.th.jpg']",https://hdhub4u.contact/gangs-of-godavari-2024-uncut-hindi-webrip-full-movie/,"['https://hubcdn.vip/file/W1kqpkckSxVJZt2044070IXcQ', 'https://hdhub4u.contact/go/?id=L3JMZWN3N25yMVlYckM0Q2Z6d00yaU0wdlR1b09EcWx0WW9XMzcvRFBQRHljMkVHdUlGYmZYaHhJc0MyOGtLOTFIK3ZTeXpwME1JdXk0aU5OblZhRTNEZzd4T1l0ZDNEcUxtMXJoTmkrSDg9', 'https://max.offerboom.top/?id=L3JMZWN3N25yMVlYckM0Q2Z6d00yaU0wdlR1b09EcWx0WW9XMzcvRFBQRHljMkVHdUlGYmZYaHhJc0MyOGtLOUpWbzhBbys2THpsak5GdzBXREY3TUMxRFEyT1RsL2FxV0VCSGdDRzRGT0k9']",5.1/10,https://www.youtube.com/embed/NpAHKlPrxIg, Action | Drama 
"
            Srikanth (2024) WEB-DL [Hindi DD5.1] 4K 1080p 720p & 480p [x264/HEVC] | Full Movie        ","['https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-01h26m39s174.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-01h26m52s667.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-01h27m04s858.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-01h27m14s422.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-01h27m22s651.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-01h28m17s058.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-01h28m09s754.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-05-01h28m17s058.th.jpg']",https://hdhub4u.contact/srikanth-2024-hindi-webrip-full-movie/,"['https://max.offerboom.top/?id=aVdsUzYxZHduN3lsWC9JbUdGMHdCNlN2M1h0elNHVENiSndTbkZqT1EvZXdaTmtSYUtNUHJWNUNGa1I1a0ViWkM2V2RuMnl6VlRCYjNVZmVHYkI2UkRSQjNiZ2g4eFhwUXo2K3pLRGdLNDQ9', 'https://hdhub4u.contact/go/?id=aVdsUzYxZHduN3lsWC9JbUdGMHdCNlN2M1h0elNHVENiSndTbkZqT1EvZXdaTmtSYUtNUHJWNUNGa1I1a0ViWmJ6RTRYSUJhRk94c0JYS1FHampIUjdlQWwwY1E4NW42UUY3QzRnR2M5bDQ9', 'https://max.offerboom.top/?id=aVdsUzYxZHduN3lsWC9JbUdGMHdCNlN2M1h0elNHVENiSndTbkZqT1EvZXdaTmtSYUtNUHJWNUNGa1I1a0ViWm55L002cWw3bVFGTzl3L2dNZnVER0ZhbXhPR3dJL2FORHhMbGs3Q2dXaVU9', 'https://hdhub4u.contact/go/?id=aVdsUzYxZHduN3lsWC9JbUdGMHdCNlN2M1h0elNHVENiSndTbkZqT1EvZXdaTmtSYUtNUHJWNUNGa1I1a0ViWjF4RFRYNzEwK05HcDliL2lWMjhid0hFRWJDOVp4aVE2em02RmYwTlNPWE09', 'https://max.offerboom.top/?id=aVdsUzYxZHduN3lsWC9JbUdGMHdCNlN2M1h0elNHVENiSndTbkZqT1EvZXdaTmtSYUtNUHJWNUNGa1I1a0ViWlJlTzFiQytVblZDSXBzamI2M0VuUUxna2RnUk9VWWNvM2VHSFh0UEhhY0k9']",8.5/10,https://www.youtube.com/embed/OMeuJP5iBWY, Biography | Drama 
"
            Arthur The King (2024) BluRay [Hindi (ORG 2.0) & English 5.1] 4K 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-21h01m45s550.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-21h02m05s271.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-21h02m10s604.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-21h02m34s839.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-21h02m50s934.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-21h03m35s517.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-21h03m52s949.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-21h04m36s064.th.jpg']",https://hdhub4u.contact/arthur-the-king-2024-hindi-bluray-full-movie/,"['https://hubcdn.vip/file/DD4J6hT6SQHA7isDHfGMl2DAW', 'https://hdhub4u.contact/go/?id=M2YxT20vM3RjUnQ3QzFkbjhDMDV0TThRKytqa0NxdHJPUjYrRGJ1Y2p5NkcvUkJ4VFlQRlJDMUdZZTAzOWo2VnJsS2JNeExJdFZzRUlsTlpuZG1ZOTc0TkwySUlZOHZmbGY1MGpmVytoT0U9', 'https://hdhub4u.contact/go/?id=M2YxT20vM3RjUnQ3QzFkbjhDMDV0TThRKytqa0NxdHJPUjYrRGJ1Y2p5NkcvUkJ4VFlQRlJDMUdZZTAzOWo2VktCNUpBcU5EdTV1dFIzRkdGMVV1dDgyVkZEbmRRYU1SMzZvNkJMUTFoRFE9']",7.9/10,https://www.youtube.com/embed/wjDJNEPghNY, Adventure | Drama 
"
            Baahubali: Crown of Blood (Season 1) WEB-DL [Hindi DD5.1] 1080p 720p & 480p [x264/ESubs] HD | ALL Episodes [HotStar Series]        ","['https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h57m25s121.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h57m32s337.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h57m40s543.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h57m47s856.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h57m56s653.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h57m59s563.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h58m06s792.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h58m36s673.th.jpg']",https://hdhub4u.contact/baahubali-crown-of-blood-season-1-hindi-webrip-all-episodes/,[],7.7/10,https://www.youtube.com/embed/3ME8tAXscpI, Animation | Action & Adventure | Drama
"
            Malayalee from India (2024) WEB-DL [Hindi (ORG 5.1) & Malayalam] 4K 1080p 720p & 480p Dual Audio [x264/HEVC] | Full Movie        ","['https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h10m33s871.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h10m44s412.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h10m58s349.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h11m14s174.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h11m24s290.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h11m51s358.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h12m06s572.th.jpg', 'https://catimages.org/images/2024/07/05/vlcsnap-2024-07-04-22h12m26s086.th.jpg']",https://hdhub4u.contact/malayalee-from-india-2024-hindi-webrip-full-movie/,"['https://hubcdn.vip/file/8zj8iaYwPhKRdH3SCAblE9pSq', 'https://max.offerboom.top/?id=SWwxY3p3Qm0venlCRE5sQVdkTDFZam4vbFMxYzdUQURMMXhOckw4aWU1Y3NtTWlVZ0xpWEwzZG0ybEJGa1l1a01sZFlsTml1elF3M1NFajdVcTBBNGxCZ0tqeGVGZXNqWEd4bXNONTNLZG89', 'https://hdhub4u.contact/go/?id=SWwxY3p3Qm0venlCRE5sQVdkTDFZam4vbFMxYzdUQURMMXhOckw4aWU1Y3NtTWlVZ0xpWEwzZG0ybEJGa1l1a1QzSjBRTEFCTFFweW51YXU3bkMzQThOR25ORWM3STNyNU9sUTRvVWo3Njg9', 'https://max.offerboom.top/?id=SWwxY3p3Qm0venlCRE5sQVdkTDFZam4vbFMxYzdUQURMMXhOckw4aWU1Y3NtTWlVZ0xpWEwzZG0ybEJGa1l1a0Zha0ZJMTVTZ3pWUW9RTjF6Y0tMbG5CQ3A0b1k1L28vNk1XK2VrRldpR2c9']",6.1/10,https://www.youtube.com/embed/U8AEj9DN1wo, Drama | Comedy 
"
            Space Cadet (2024) WEB-DL [Hindi (DD5.1) & English] 1080p 720p & 480p Dual Audio [x264/HEVC] | Full Movie        ","['https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-14h03m32s290.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-14h04m26s945.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-14h05m00s025.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-14h05m03s040.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-14h05m21s181.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-14h05m35s960.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-14h05m56s960.th.jpg', 'https://catimages.org/images/2024/07/04/vlcsnap-2024-07-04-14h06m27s260.th.jpg']",https://hdhub4u.contact/space-cadet-2024-hindi-webrip-full-movie/,"['https://hubcdn.vip/file/NM8K9nJvsV46R8TTmvJnojn5L', 'https://hdhub4u.contact/go/?id=WUJObis5dDVmeFNlZjd1QkNuOUVxbkIvUmhXejlEcDBqSFo4aHREZE0zYlpuRUYxakpZQm1vTU1xemVhNHloM3dhczZZb3dacXRUb3hiSkdkbkdsMEdhMkZQZWYwQzRBdVlWb012bUIzOE09', 'https://max.offerboom.top/?id=WUJObis5dDVmeFNlZjd1QkNuOUVxbkIvUmhXejlEcDBqSFo4aHREZE0zYlpuRUYxakpZQm1vTU1xemVhNHloM3V1Qm5KdVNzODFsNWs1M3E3cVQ4SU53bi9IOGp2TEpndEEvdlNpWTZwdkE9', 'https://hdhub4u.contact/go/?id=WUJObis5dDVmeFNlZjd1QkNuOUVxbkIvUmhXejlEcDBqSFo4aHREZE0zYlpuRUYxakpZQm1vTU1xemVhNHloM09jN2ZOT0tYaTdxMFdUbVc0ZmF5Rmt4cUl4TXM1MmdTemEwQVA1WW5CRHM9', 'https://max.offerboom.top/?id=WUJObis5dDVmeFNlZjd1QkNuOUVxbkIvUmhXejlEcDBqSFo4aHREZE0zYlpuRUYxakpZQm1vTU1xemVhNHloM29GdmJqeWNlcVlZT3l1aWl2SzZCeVJLTFMxZTJNeVBWMjBzcHF4TXVqVXM9']",x/10,https://www.youtube.com/embed/6wL3evhiN5k, Comedy | Drama | Romance 
"
            Beverly Hills Cop: Axel F (2024) WEB-DL [Hindi (ORG 5.1) & English] 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/07/03/vlcsnap-2024-07-03-15h14m20s295.th.jpg', 'https://catimages.org/images/2024/07/03/vlcsnap-2024-07-03-15h14m45s174.th.jpg', 'https://catimages.org/images/2024/07/03/vlcsnap-2024-07-03-15h15m36s395.th.jpg', 'https://catimages.org/images/2024/07/03/vlcsnap-2024-07-03-15h15m44s766.th.jpg', 'https://catimages.org/images/2024/07/03/vlcsnap-2024-07-03-15h16m12s200.th.jpg', 'https://catimages.org/images/2024/07/03/vlcsnap-2024-07-03-15h16m18s608.th.jpg', 'https://catimages.org/images/2024/07/03/vlcsnap-2024-07-03-15h16m34s991.th.jpg', 'https://catimages.org/images/2024/07/03/vlcsnap-2024-07-03-15h17m09s069.th.jpg']",https://hdhub4u.contact/beverly-hills-cop-axel-f-2024-hindi-webrip-full-movie/,"['https://hubcdn.vip/file/YUoMyz5PU3iPaocmyI0edEBGQ', 'https://max.offerboom.top/?id=WUpGK0M3V3JyOUlpYVNPWlBUYTEyMFY0eHprZER5TGhXQ1NYYitZakVPT3VvMWNBTjJQRVVNUnhDOUVnQ0p0YkY0aTl6bThURnl5d1ViV0poOGdoWHgxWHJUeEo5MzZhY0tqQlFBVWlkSHc9', 'https://max.offerboom.top/?id=WUpGK0M3V3JyOUlpYVNPWlBUYTEyMFY0eHprZER5TGhXQ1NYYitZakVPT3VvMWNBTjJQRVVNUnhDOUVnQ0p0Ym05a2xZbUZBQzdsYmgrRER3VytxejR6K0JnZGl1Ykwra0pVbCt4NVZiaGM9']",x/10,https://www.youtube.com/embed/KoxhkE_U3Ww, Action | Comedy | Crime 
"
            Tera Kya Hoga Lovely (2024) HDTV Hindi (ORG 2.0) 1080p 720p & 480p [x264/HEVC] | Full Movie [No-Ads]        ","['https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-19h05m36s930.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-19h05m44s819.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-19h05m51s424.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-19h06m13s453.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-19h06m39s133.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-19h06m53s982.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-19h07m00s555.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-19h07m18s689.th.jpg']",https://hdhub4u.contact/tera-kya-hoga-lovely-2024-hindi-hdtv-full-movie/,"['https://hubcdn.vip/file/xcdOeYQhnagTaqhDqYjUORSCd', 'https://hdhub4u.contact/go/?id=bDZQN2RObElMcUREcFBlZHhRTVM2OWRDbW53QlEvZjF6dGtPQUszU1JKZkkxWlpZbXdPUis2aHo0cnkrS0VTbjM0MU14QlZrWVQ5TzdKcTZwSStjTnhFbXJxY243OFZFZXVNdzBET2dkU289', 'https://max.offerboom.top/?id=bDZQN2RObElMcUREcFBlZHhRTVM2OWRDbW53QlEvZjF6dGtPQUszU1JKZkkxWlpZbXdPUis2aHo0cnkrS0VTbnRJVUEvNWtZd3RGNmdlNzVScXlxSk15cjhwRlZQVEdhdmx2cEd4S2VKMUk9', 'https://hdhub4u.contact/go/?id=bDZQN2RObElMcUREcFBlZHhRTVM2OWRDbW53QlEvZjF6dGtPQUszU1JKZkkxWlpZbXdPUis2aHo0cnkrS0VTbkZHQUFBSXd5S29lTGc1MkNTQ0ptbjhTM1VNSS9XWUg3cnpUZjd6eUN3ekU9']",6.4/10,https://www.youtube.com/embed/AiuSGXFURH4, Family | Comedy | Romance 
"
            Remember (2022) BluRay [Hindi (ORG 5.1) & Korean] 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-13h18m00s116.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-13h18m33s471.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-13h18m46s533.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-13h19m22s706.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-13h19m36s196.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-13h19m44s849.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-13h19m57s289.th.jpg', 'https://catimages.org/images/2024/06/30/vlcsnap-2024-06-30-13h20m11s692.th.jpg']",https://hdhub4u.contact/remember-2022-hindi-bluray-full-movie/,"['https://hubcdn.vip/file/gVgdVWVjULR1IqrFoE9qi5kBM', 'https://hdhub4u.contact/go/?id=bFFaclo3VnhmWjdGU2tnajVSWmFHQS83YkhZSDFTbTdiYXRWeklkTnVHSjcrVldxWWZjMGkyeDMvQXJ3VDE4OGtiTXJVQktvb055NU9kRkVyTlJ0L2dhYzlkQ0lJTWl1MnJaQVJJUkhxVkE9', 'https://max.offerboom.top/?id=bFFaclo3VnhmWjdGU2tnajVSWmFHQS83YkhZSDFTbTdiYXRWeklkTnVHSjcrVldxWWZjMGkyeDMvQXJ3VDE4OC9hc2s5bFRLSnFEay9FOE53NlFDRHNxSlAyTU8rTEZCem1JZTVXR3kwM2c9']",6.8/10,https://www.youtube.com/embed/3Iq-kH_Jx7o, Thriller | Action | Drama 
"
            A Family Affair (2024) WEB-DL [Hindi (ORG 5.1) & English] 1080p 720p & 480p Dual Audio [x264/HEVC] | Full Movie        ","['https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-02h40m49s237.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-02h42m42s701.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-02h42m48s982.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-02h43m08s455.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-02h43m13s414.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-02h43m26s053.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-02h44m03s035.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-02h45m29s674.th.jpg']",https://hdhub4u.contact/a-family-affair-2024-hindi-webrip-full-movie/,"['https://hubcdn.vip/file/EKUi71BjlQNzaXQvfU0iu3a0B', 'https://max.offerboom.top/?id=VWk0eFFDVkhpbTErYkNPZVFKdVdXb1RSYlRFeWRSMDFRQklrcVM2bFVkRVhmK2xGTll6Yy9EMjNzaTFuNTUyOGc1elliMzA1aURlcDJjaVRKdmg3dUpkVktRQ3pwNjNJNGUzZnNGOGFHUmc9', 'https://hdhub4u.contact/go/?id=VWk0eFFDVkhpbTErYkNPZVFKdVdXb1RSYlRFeWRSMDFRQklrcVM2bFVkRVhmK2xGTll6Yy9EMjNzaTFuNTUyOFJGdTV1dkdzbHk2WVczajVsNEh2QTM4TEh1S3k1aFNxTW10RjZzZUhtSEU9', 'https://max.offerboom.top/?id=VWk0eFFDVkhpbTErYkNPZVFKdVdXb1RSYlRFeWRSMDFRQklrcVM2bFVkRVhmK2xGTll6Yy9EMjNzaTFuNTUyOGlFNHJQUVlzS2YrVThNem5uN3BEWXloK3hKdnk0dHMyaks1SU13dGdRRzg9']",x/10,https://www.youtube.com/embed/Ytc2eifpiuQ, Romance | Comedy 
"
            Citizen of a Kind (2024) WEB-DL [Hindi (ORG 5.1) & Korean] 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-01h02m41s188.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-01h02m53s049.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-01h02m56s654.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-01h03m05s741.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-01h03m20s772.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-01h03m25s524.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-01h03m38s448.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-29-01h03m59s453.th.jpg']",https://hdhub4u.contact/citizen-of-a-kind-2024-hindi-webrip-full-movie/,"['https://hubcdn.vip/file/cQUNhdLa5eMpjRQV4xQQj8NJN', 'https://max.offerboom.top/?id=RGJnS1ZhNU9kd1RCbit0R0ljOWFpSkxaOWt5Y3NZRjh4VnNZWnpUczVHM0Zhd0lxZ2VnYjdWckh4OXF4Vm1ydXloZytVOC9yWHFXYlhLeFlOK25kSFZ3empmVm8xVXBHT1ppYnI4UCtERWc9', 'https://max.offerboom.top/?id=RGJnS1ZhNU9kd1RCbit0R0ljOWFpSkxaOWt5Y3NZRjh4VnNZWnpUczVHM0Zhd0lxZ2VnYjdWckh4OXF4Vm1ydVRQbHVOYUNKTklRSitOSkkvR3kwTVJjbTgxTTQrZHA3L2NVUW8ydkdZeXc9']",7.0/10,https://www.youtube.com/embed/6keABqU6RQ4, Comedy | Crime 
"
            Monster (2023) BluRay [Hindi (ORG 5.1) & English] 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/06/29/vlcsnap-2024-06-28-23h22m46s165.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-28-23h22m51s560.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-28-23h23m06s425.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-28-23h23m14s016.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-28-23h23m42s614.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-28-23h24m07s102.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-28-23h24m19s339.th.jpg', 'https://catimages.org/images/2024/06/29/vlcsnap-2024-06-28-23h24m34s275.th.jpg']",https://hdhub4u.contact/monster-2023-hindi-bluray-full-movie/,"['https://hdhub4u.contact/go/?id=L2Z2cmMxTUNqU29mNmd2V0RjSndZaVEzZ1V3UFh1bzVxTWJqalF1UVBMYmkxRWtkVEJsMmdwVUNlT2t3YUJlVG9rTlptbEJuWDJOdWsyS3o3dDhaMmpHeXErQjAvNnc1S3lpS2YvczFnSDg9', 'https://hdhub4u.contact/go/?id=L2Z2cmMxTUNqU29mNmd2V0RjSndZaVEzZ1V3UFh1bzVxTWJqalF1UVBMYmkxRWtkVEJsMmdwVUNlT2t3YUJlVGprdWhJajhQckN6RElyNnlVWFJkN09oQzJrWlN0U0pMdkFWMEtwVjNDSFE9', 'https://hdhub4u.contact/go/?id=L2Z2cmMxTUNqU29mNmd2V0RjSndZaVEzZ1V3UFh1bzVxTWJqalF1UVBMYmkxRWtkVEJsMmdwVUNlT2t3YUJlVDYvVTc1S1FsMVdDbVJ5QVR3L245ZzBWc3VFR0tEbUdhdXAwN1NKa3hqQ3M9']",8.0/10,https://www.youtube.com/embed/cOpWDxxiwoE, Mystery | Thriller | Drama 
