Date,State,Vegetable Name,Wholesale Price,Retail Price,Mall Price,Unit,Vegetable Image
2024-05-06,Uttar_Pradesh,Coriander Leaves,8,9 - 10,10 - 13,1kg,N/A
2024-05-06,Uttar_Pradesh,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-05-06,Uttar_Pradesh,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-05-06,Uttar_Pradesh,Curry Leaves,27,31 - 34,32 - 45,1kg,N/A
2024-05-06,Uttar_Pradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-06,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-06,Uttar_Pradesh,Brinjal,26,30 - 33,31 - 43,1kg,N/A
2024-05-06,Uttar_Pradesh,Brinjal (Big),25,29 - 32,30 - 41,1kg,N/A
2024-05-06,Uttar_Pradesh,Elephant Yam,27,31 - 34,32 - 45,1kg,N/A
2024-05-06,Uttar_Pradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-06,Uttar_Pradesh,French Beans,55,63 - 70,66 - 91,1kg,N/A
2024-05-06,Uttar_Pradesh,Garlic,164,189 - 208,197 - 271,1kg,N/A
2024-05-06,Uttar_Pradesh,Ginger,102,117 - 130,122 - 168,1kg,N/A
2024-05-06,Uttar_Pradesh,Onion Green,45,52 - 57,54 - 74,1kg,N/A
2024-05-06,Uttar_Pradesh,Green Peas,49,56 - 62,59 - 81,1kg,N/A
2024-05-06,Uttar_Pradesh,Ivy Gourd,24,28 - 30,29 - 40,1kg,N/A
2024-05-06,Uttar_Pradesh,Lemon (Lime),62,71 - 79,74 - 102,1kg,N/A
2024-05-06,Uttar_Pradesh,Mango Raw,27,31 - 34,32 - 45,1kg,N/A
2024-05-06,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-06,Uttar_Pradesh,Mushroom,94,108 - 119,113 - 155,1kg,N/A
2024-05-06,Uttar_Pradesh,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-06,Uttar_Pradesh,Ladies Finger,38,44 - 48,46 - 63,1kg,N/A
2024-05-06,Uttar_Pradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-05-06,Uttar_Pradesh,Radish,24,28 - 30,29 - 40,1kg,N/A
2024-05-06,Uttar_Pradesh,Ridge Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-05-06,Uttar_Pradesh,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,N/A
2024-05-06,Uttar_Pradesh,Snake Gourd,27,31 - 34,32 - 45,1kg,N/A
2024-05-06,Uttar_Pradesh,Sorrel Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-06,Uttar_Pradesh,Spinach,13,15 - 17,16 - 21,1kg,N/A
2024-05-06,Uttar_Pradesh,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-05-07,Uttar_Pradesh,Onion Big,24,28 - 30,29 - 40,1kg,N/A
2024-05-07,Uttar_Pradesh,Onion Small,36,41 - 46,43 - 59,1kg,N/A
2024-05-07,Uttar_Pradesh,Tomato,25,29 - 32,30 - 41,1kg,N/A
2024-05-07,Uttar_Pradesh,Green Chilli,42,48 - 53,50 - 69,1kg,N/A
2024-05-07,Uttar_Pradesh,Beetroot,35,40 - 44,42 - 58,1kg,N/A
2024-05-07,Uttar_Pradesh,Potato,29,33 - 37,35 - 48,1kg,N/A
2024-05-07,Uttar_Pradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-05-07,Uttar_Pradesh,Amaranth Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-07,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-05-07,Uttar_Pradesh,Ash gourd,22,25 - 28,26 - 36,1kg,N/A
2024-05-07,Uttar_Pradesh,Baby Corn,52,60 - 66,62 - 86,1kg,N/A
2024-05-07,Uttar_Pradesh,Banana Flower,19,22 - 24,23 - 31,1kg,N/A
2024-05-07,Uttar_Pradesh,Capsicum,43,49 - 55,52 - 71,1kg,N/A
2024-05-07,Uttar_Pradesh,Bitter Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-05-07,Uttar_Pradesh,Bottle Gourd,24,28 - 30,29 - 40,1kg,N/A
2024-05-07,Uttar_Pradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-05-07,Uttar_Pradesh,Broad Beans,26,30 - 33,31 - 43,1kg,N/A
2024-05-07,Uttar_Pradesh,Cabbage,22,25 - 28,26 - 36,1kg,N/A
2024-05-07,Uttar_Pradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-05-07,Uttar_Pradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-05-07,Uttar_Pradesh,Cluster beans,43,49 - 55,52 - 71,1kg,N/A
2024-05-07,Uttar_Pradesh,Coconut,38,44 - 48,46 - 63,1kg,N/A
2024-05-07,Uttar_Pradesh,Colocasia Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-05-07,Uttar_Pradesh,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-05-07,Uttar_Pradesh,Coriander Leaves,6,7 - 8,7 - 10,1kg,N/A
2024-05-07,Uttar_Pradesh,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-05-07,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-05-07,Uttar_Pradesh,Curry Leaves,29,33 - 37,35 - 48,1kg,N/A
2024-05-07,Uttar_Pradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-07,Uttar_Pradesh,Drumsticks,50,58 - 64,60 - 83,1kg,N/A
2024-05-07,Uttar_Pradesh,Brinjal,24,28 - 30,29 - 40,1kg,N/A
2024-05-07,Uttar_Pradesh,Brinjal (Big),22,25 - 28,26 - 36,1kg,N/A
2024-05-07,Uttar_Pradesh,Elephant Yam,24,28 - 30,29 - 40,1kg,N/A
2024-05-07,Uttar_Pradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-07,Uttar_Pradesh,French Beans,52,60 - 66,62 - 86,1kg,N/A
2024-05-07,Uttar_Pradesh,Garlic,156,179 - 198,187 - 257,1kg,N/A
2024-05-07,Uttar_Pradesh,Ginger,100,115 - 127,120 - 165,1kg,N/A
2024-05-07,Uttar_Pradesh,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-05-07,Uttar_Pradesh,Green Peas,44,51 - 56,53 - 73,1kg,N/A
2024-05-07,Uttar_Pradesh,Ivy Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-05-07,Uttar_Pradesh,Lemon (Lime),75,86 - 95,90 - 124,1kg,N/A
2024-05-07,Uttar_Pradesh,Mango Raw,30,35 - 38,36 - 50,1kg,N/A
2024-05-07,Uttar_Pradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-07,Uttar_Pradesh,Mushroom,91,105 - 116,109 - 150,1kg,N/A
2024-05-07,Uttar_Pradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-07,Uttar_Pradesh,Ladies Finger,39,45 - 50,47 - 64,1kg,N/A
2024-05-07,Uttar_Pradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-05-07,Uttar_Pradesh,Radish,24,28 - 30,29 - 40,1kg,N/A
2024-05-07,Uttar_Pradesh,Ridge Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-05-07,Uttar_Pradesh,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,N/A
2024-05-07,Uttar_Pradesh,Snake Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-05-07,Uttar_Pradesh,Sorrel Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-05-07,Uttar_Pradesh,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-05-07,Uttar_Pradesh,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-05-08,Uttar_Pradesh,Onion Big,24,28 - 30,29 - 40,1kg,N/A
2024-05-08,Uttar_Pradesh,Onion Small,36,41 - 46,43 - 59,1kg,N/A
2024-05-08,Uttar_Pradesh,Tomato,25,29 - 32,30 - 41,1kg,N/A
2024-05-08,Uttar_Pradesh,Green Chilli,42,48 - 53,50 - 69,1kg,N/A
2024-05-08,Uttar_Pradesh,Beetroot,35,40 - 44,42 - 58,1kg,N/A
2024-05-08,Uttar_Pradesh,Potato,29,33 - 37,35 - 48,1kg,N/A
2024-05-08,Uttar_Pradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-05-08,Uttar_Pradesh,Amaranth Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-08,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-05-08,Uttar_Pradesh,Ash gourd,22,25 - 28,26 - 36,1kg,N/A
2024-05-08,Uttar_Pradesh,Baby Corn,52,60 - 66,62 - 86,1kg,N/A
2024-05-08,Uttar_Pradesh,Banana Flower,19,22 - 24,23 - 31,1kg,N/A
2024-05-08,Uttar_Pradesh,Capsicum,43,49 - 55,52 - 71,1kg,N/A
2024-05-08,Uttar_Pradesh,Bitter Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-05-08,Uttar_Pradesh,Bottle Gourd,24,28 - 30,29 - 40,1kg,N/A
2024-05-08,Uttar_Pradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-05-08,Uttar_Pradesh,Broad Beans,26,30 - 33,31 - 43,1kg,N/A
2024-05-08,Uttar_Pradesh,Cabbage,22,25 - 28,26 - 36,1kg,N/A
2024-05-08,Uttar_Pradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-05-08,Uttar_Pradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-05-08,Uttar_Pradesh,Cluster beans,43,49 - 55,52 - 71,1kg,N/A
2024-05-08,Uttar_Pradesh,Coconut,38,44 - 48,46 - 63,1kg,N/A
2024-05-08,Uttar_Pradesh,Colocasia Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-05-08,Uttar_Pradesh,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-05-08,Uttar_Pradesh,Coriander Leaves,6,7 - 8,7 - 10,1kg,N/A
2024-05-08,Uttar_Pradesh,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-05-08,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-05-08,Uttar_Pradesh,Curry Leaves,29,33 - 37,35 - 48,1kg,N/A
2024-05-08,Uttar_Pradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-08,Uttar_Pradesh,Drumsticks,50,58 - 64,60 - 83,1kg,N/A
2024-05-08,Uttar_Pradesh,Brinjal,24,28 - 30,29 - 40,1kg,N/A
2024-05-08,Uttar_Pradesh,Brinjal (Big),22,25 - 28,26 - 36,1kg,N/A
2024-05-08,Uttar_Pradesh,Elephant Yam,24,28 - 30,29 - 40,1kg,N/A
2024-05-08,Uttar_Pradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-08,Uttar_Pradesh,French Beans,52,60 - 66,62 - 86,1kg,N/A
2024-05-08,Uttar_Pradesh,Garlic,156,179 - 198,187 - 257,1kg,N/A
2024-05-08,Uttar_Pradesh,Ginger,100,115 - 127,120 - 165,1kg,N/A
2024-05-08,Uttar_Pradesh,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-05-08,Uttar_Pradesh,Green Peas,44,51 - 56,53 - 73,1kg,N/A
2024-05-08,Uttar_Pradesh,Ivy Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-05-08,Uttar_Pradesh,Lemon (Lime),75,86 - 95,90 - 124,1kg,N/A
2024-05-08,Uttar_Pradesh,Mango Raw,30,35 - 38,36 - 50,1kg,N/A
2024-05-08,Uttar_Pradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-08,Uttar_Pradesh,Mushroom,91,105 - 116,109 - 150,1kg,N/A
2024-05-08,Uttar_Pradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-08,Uttar_Pradesh,Ladies Finger,39,45 - 50,47 - 64,1kg,N/A
2024-05-08,Uttar_Pradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-05-08,Uttar_Pradesh,Radish,24,28 - 30,29 - 40,1kg,N/A
2024-05-08,Uttar_Pradesh,Ridge Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-05-08,Uttar_Pradesh,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,N/A
2024-05-08,Uttar_Pradesh,Snake Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-05-08,Uttar_Pradesh,Sorrel Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-05-08,Uttar_Pradesh,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-05-08,Uttar_Pradesh,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-05-09,Uttar_Pradesh,Onion Big,26,30 - 33,31 - 43,1kg,N/A
2024-05-09,Uttar_Pradesh,Onion Small,35,40 - 44,42 - 58,1kg,N/A
2024-05-09,Uttar_Pradesh,Tomato,25,29 - 32,30 - 41,1kg,N/A
2024-05-09,Uttar_Pradesh,Green Chilli,43,49 - 55,52 - 71,1kg,N/A
2024-05-09,Uttar_Pradesh,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-05-09,Uttar_Pradesh,Potato,29,33 - 37,35 - 48,1kg,N/A
2024-05-09,Uttar_Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-05-09,Uttar_Pradesh,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-09,Uttar_Pradesh,Amla,65,75 - 83,78 - 107,1kg,N/A
2024-05-09,Uttar_Pradesh,Ash gourd,19,22 - 24,23 - 31,1kg,N/A
2024-05-09,Uttar_Pradesh,Baby Corn,61,70 - 77,73 - 101,1kg,N/A
2024-05-09,Uttar_Pradesh,Banana Flower,14,16 - 18,17 - 23,1kg,N/A
2024-05-09,Uttar_Pradesh,Capsicum,44,51 - 56,53 - 73,1kg,N/A
2024-05-09,Uttar_Pradesh,Bitter Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-05-09,Uttar_Pradesh,Bottle Gourd,25,29 - 32,30 - 41,1kg,N/A
2024-05-09,Uttar_Pradesh,Butter Beans,50,58 - 64,60 - 83,1kg,N/A
2024-05-09,Uttar_Pradesh,Broad Beans,29,33 - 37,35 - 48,1kg,N/A
2024-05-09,Uttar_Pradesh,Cabbage,22,25 - 28,26 - 36,1kg,N/A
2024-05-09,Uttar_Pradesh,Carrot,45,52 - 57,54 - 74,1kg,N/A
2024-05-09,Uttar_Pradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-05-09,Uttar_Pradesh,Cluster beans,42,48 - 53,50 - 69,1kg,N/A
2024-05-09,Uttar_Pradesh,Coconut,34,39 - 43,41 - 56,1kg,N/A
2024-05-09,Uttar_Pradesh,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-09,Uttar_Pradesh,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-05-09,Uttar_Pradesh,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-05-09,Uttar_Pradesh,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-05-09,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-05-09,Uttar_Pradesh,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-05-09,Uttar_Pradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-09,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-09,Uttar_Pradesh,Brinjal,25,29 - 32,30 - 41,1kg,N/A
2024-05-09,Uttar_Pradesh,Brinjal (Big),26,30 - 33,31 - 43,1kg,N/A
2024-05-09,Uttar_Pradesh,Elephant Yam,28,32 - 36,34 - 46,1kg,N/A
2024-05-09,Uttar_Pradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-09,Uttar_Pradesh,French Beans,48,55 - 61,58 - 79,1kg,N/A
2024-05-09,Uttar_Pradesh,Garlic,156,179 - 198,187 - 257,1kg,N/A
2024-05-09,Uttar_Pradesh,Ginger,117,135 - 149,140 - 193,1kg,N/A
2024-05-09,Uttar_Pradesh,Onion Green,46,53 - 58,55 - 76,1kg,N/A
2024-05-09,Uttar_Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-05-09,Uttar_Pradesh,Ivy Gourd,27,31 - 34,32 - 45,1kg,N/A
2024-05-09,Uttar_Pradesh,Lemon (Lime),74,85 - 94,89 - 122,1kg,N/A
2024-05-09,Uttar_Pradesh,Mango Raw,25,29 - 32,30 - 41,1kg,N/A
2024-05-09,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-09,Uttar_Pradesh,Mushroom,72,83 - 91,86 - 119,1kg,N/A
2024-05-09,Uttar_Pradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-09,Uttar_Pradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-05-09,Uttar_Pradesh,Pumpkin,20,23 - 25,24 - 33,1kg,N/A
2024-05-09,Uttar_Pradesh,Radish,25,29 - 32,30 - 41,1kg,N/A
2024-05-09,Uttar_Pradesh,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-09,Uttar_Pradesh,Shallot (Pearl Onion),30,35 - 38,36 - 50,1kg,N/A
2024-05-09,Uttar_Pradesh,Snake Gourd,24,28 - 30,29 - 40,1kg,N/A
2024-05-09,Uttar_Pradesh,Sorrel Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-09,Uttar_Pradesh,Spinach,13,15 - 17,16 - 21,1kg,N/A
2024-05-09,Uttar_Pradesh,Sweet Potato,38,44 - 48,46 - 63,1kg,N/A
2024-05-10,Uttar_Pradesh,Onion Big,26,30 - 33,31 - 43,1kg,N/A
2024-05-10,Uttar_Pradesh,Onion Small,35,40 - 44,42 - 58,1kg,N/A
2024-05-10,Uttar_Pradesh,Tomato,25,29 - 32,30 - 41,1kg,N/A
2024-05-10,Uttar_Pradesh,Green Chilli,43,49 - 55,52 - 71,1kg,N/A
2024-05-10,Uttar_Pradesh,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-05-10,Uttar_Pradesh,Potato,29,33 - 37,35 - 48,1kg,N/A
2024-05-10,Uttar_Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-05-10,Uttar_Pradesh,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-10,Uttar_Pradesh,Amla,65,75 - 83,78 - 107,1kg,N/A
2024-05-10,Uttar_Pradesh,Ash gourd,19,22 - 24,23 - 31,1kg,N/A
2024-05-10,Uttar_Pradesh,Baby Corn,61,70 - 77,73 - 101,1kg,N/A
2024-05-10,Uttar_Pradesh,Banana Flower,14,16 - 18,17 - 23,1kg,N/A
2024-05-10,Uttar_Pradesh,Capsicum,44,51 - 56,53 - 73,1kg,N/A
2024-05-10,Uttar_Pradesh,Bitter Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-05-10,Uttar_Pradesh,Bottle Gourd,25,29 - 32,30 - 41,1kg,N/A
2024-05-10,Uttar_Pradesh,Butter Beans,50,58 - 64,60 - 83,1kg,N/A
2024-05-10,Uttar_Pradesh,Broad Beans,29,33 - 37,35 - 48,1kg,N/A
2024-05-10,Uttar_Pradesh,Cabbage,22,25 - 28,26 - 36,1kg,N/A
2024-05-10,Uttar_Pradesh,Carrot,45,52 - 57,54 - 74,1kg,N/A
2024-05-10,Uttar_Pradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-05-10,Uttar_Pradesh,Cluster beans,42,48 - 53,50 - 69,1kg,N/A
2024-05-10,Uttar_Pradesh,Coconut,34,39 - 43,41 - 56,1kg,N/A
2024-05-10,Uttar_Pradesh,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-10,Uttar_Pradesh,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-05-10,Uttar_Pradesh,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-05-10,Uttar_Pradesh,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-05-10,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-05-10,Uttar_Pradesh,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-05-10,Uttar_Pradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-10,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-10,Uttar_Pradesh,Brinjal,25,29 - 32,30 - 41,1kg,N/A
2024-05-10,Uttar_Pradesh,Brinjal (Big),26,30 - 33,31 - 43,1kg,N/A
2024-05-10,Uttar_Pradesh,Elephant Yam,28,32 - 36,34 - 46,1kg,N/A
2024-05-10,Uttar_Pradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-10,Uttar_Pradesh,French Beans,48,55 - 61,58 - 79,1kg,N/A
2024-05-10,Uttar_Pradesh,Garlic,156,179 - 198,187 - 257,1kg,N/A
2024-05-10,Uttar_Pradesh,Ginger,117,135 - 149,140 - 193,1kg,N/A
2024-05-10,Uttar_Pradesh,Onion Green,46,53 - 58,55 - 76,1kg,N/A
2024-05-10,Uttar_Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-05-10,Uttar_Pradesh,Ivy Gourd,27,31 - 34,32 - 45,1kg,N/A
2024-05-10,Uttar_Pradesh,Lemon (Lime),74,85 - 94,89 - 122,1kg,N/A
2024-05-10,Uttar_Pradesh,Mango Raw,25,29 - 32,30 - 41,1kg,N/A
2024-05-10,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-10,Uttar_Pradesh,Mushroom,72,83 - 91,86 - 119,1kg,N/A
2024-05-10,Uttar_Pradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-10,Uttar_Pradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-05-10,Uttar_Pradesh,Pumpkin,20,23 - 25,24 - 33,1kg,N/A
2024-05-10,Uttar_Pradesh,Radish,25,29 - 32,30 - 41,1kg,N/A
2024-05-10,Uttar_Pradesh,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-10,Uttar_Pradesh,Shallot (Pearl Onion),30,35 - 38,36 - 50,1kg,N/A
2024-05-10,Uttar_Pradesh,Snake Gourd,24,28 - 30,29 - 40,1kg,N/A
2024-05-10,Uttar_Pradesh,Sorrel Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-10,Uttar_Pradesh,Spinach,13,15 - 17,16 - 21,1kg,N/A
2024-05-10,Uttar_Pradesh,Sweet Potato,38,44 - 48,46 - 63,1kg,N/A
2024-05-11,Uttar_Pradesh,Onion Big,26,30 - 33,31 - 43,1kg,N/A
2024-05-11,Uttar_Pradesh,Onion Small,35,40 - 44,42 - 58,1kg,N/A
2024-05-11,Uttar_Pradesh,Tomato,25,29 - 32,30 - 41,1kg,N/A
2024-05-11,Uttar_Pradesh,Green Chilli,43,49 - 55,52 - 71,1kg,N/A
2024-05-11,Uttar_Pradesh,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-05-11,Uttar_Pradesh,Potato,29,33 - 37,35 - 48,1kg,N/A
2024-05-11,Uttar_Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-05-11,Uttar_Pradesh,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-11,Uttar_Pradesh,Amla,65,75 - 83,78 - 107,1kg,N/A
2024-05-11,Uttar_Pradesh,Ash gourd,19,22 - 24,23 - 31,1kg,N/A
2024-05-11,Uttar_Pradesh,Baby Corn,61,70 - 77,73 - 101,1kg,N/A
2024-05-11,Uttar_Pradesh,Banana Flower,14,16 - 18,17 - 23,1kg,N/A
2024-05-11,Uttar_Pradesh,Capsicum,44,51 - 56,53 - 73,1kg,N/A
2024-05-11,Uttar_Pradesh,Bitter Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-05-11,Uttar_Pradesh,Bottle Gourd,25,29 - 32,30 - 41,1kg,N/A
2024-05-11,Uttar_Pradesh,Butter Beans,50,58 - 64,60 - 83,1kg,N/A
2024-05-11,Uttar_Pradesh,Broad Beans,29,33 - 37,35 - 48,1kg,N/A
2024-05-11,Uttar_Pradesh,Cabbage,22,25 - 28,26 - 36,1kg,N/A
2024-05-11,Uttar_Pradesh,Carrot,45,52 - 57,54 - 74,1kg,N/A
2024-05-11,Uttar_Pradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-05-11,Uttar_Pradesh,Cluster beans,42,48 - 53,50 - 69,1kg,N/A
2024-05-11,Uttar_Pradesh,Coconut,34,39 - 43,41 - 56,1kg,N/A
2024-05-11,Uttar_Pradesh,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-11,Uttar_Pradesh,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-05-11,Uttar_Pradesh,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-05-11,Uttar_Pradesh,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-05-11,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-05-11,Uttar_Pradesh,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-05-11,Uttar_Pradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-11,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-11,Uttar_Pradesh,Brinjal,25,29 - 32,30 - 41,1kg,N/A
2024-05-11,Uttar_Pradesh,Brinjal (Big),26,30 - 33,31 - 43,1kg,N/A
2024-05-11,Uttar_Pradesh,Elephant Yam,28,32 - 36,34 - 46,1kg,N/A
2024-05-11,Uttar_Pradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-11,Uttar_Pradesh,French Beans,48,55 - 61,58 - 79,1kg,N/A
2024-05-11,Uttar_Pradesh,Garlic,156,179 - 198,187 - 257,1kg,N/A
2024-05-11,Uttar_Pradesh,Ginger,117,135 - 149,140 - 193,1kg,N/A
2024-05-11,Uttar_Pradesh,Onion Green,46,53 - 58,55 - 76,1kg,N/A
2024-05-11,Uttar_Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-05-11,Uttar_Pradesh,Ivy Gourd,27,31 - 34,32 - 45,1kg,N/A
2024-05-11,Uttar_Pradesh,Lemon (Lime),74,85 - 94,89 - 122,1kg,N/A
2024-05-11,Uttar_Pradesh,Mango Raw,25,29 - 32,30 - 41,1kg,N/A
2024-05-11,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-11,Uttar_Pradesh,Mushroom,72,83 - 91,86 - 119,1kg,N/A
2024-05-11,Uttar_Pradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-11,Uttar_Pradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-05-11,Uttar_Pradesh,Pumpkin,20,23 - 25,24 - 33,1kg,N/A
2024-05-11,Uttar_Pradesh,Radish,25,29 - 32,30 - 41,1kg,N/A
2024-05-11,Uttar_Pradesh,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
